home_team,home_team_state,away_team,away_team_state,home_goal,away_goal,season,round,data,hora
Corinthians,SP,Sao Paulo,SP,1,1,2018,33,2018-11-10,17:00:00
Botafogo,RJ,Flamengo,RJ,2,1,2018,33,2018-11-10,19:00:00
Athletico-PR,PR,Cruzeiro,MG,2,0,2018,33,2018-11-10,19:00:00
Atletico-MG,MG,Palmeiras,SP,1,1,2018,33,2018-11-11,17:00:00
Gremio,RS,Vasco,RJ,2,1,2018,33,2018-11-11,17:00:00
Ceara,CE,Internacional,RS,1,1,2018,33,2018-11-11,17:00:00
Vitoria,BA,Bahia,BA,2,2,2018,33,2018-11-11,17:00:00
Fluminense,RJ,Sport,PE,0,0,2018,33,2018-11-11,19:00:00
Santos,SP,Chapecoense,SC,0,1,2018,33,2018-11-12,20:00:00
Vasco,RJ,Athletico-PR,PR,1,1,2018,34,2018-11-14,19:30:00
Parana,PR,Atletico-MG,MG,0,1,2018,34,2018-11-14,21:00:00
Bahia,BA,Ceara,CE,2,1,2018,34,2018-11-14,21:00:00
Palmeiras,SP,Fluminense,RJ,3,0,2018,34,2018-11-14,21:45:00
Cruzeiro,MG,Corinthians,SP,1,0,2018,34,2018-11-14,21:45:00
Sport,PE,Vitoria,BA,0,0,2018,34,2018-11-14,21:45:00
Chapecoense,SC,Botafogo,RJ,0,1,2018,34,2018-11-15,17:00:00
Flamengo,RJ,Santos,SP,1,0,2018,34,2018-11-15,17:00:00
Sao Paulo,SP,Gremio,RS,1,1,2018,34,2018-11-15,19:00:00
Internacional,RS,America-MG,MG,2,0,2018,34,2018-11-15,21:00:00
Vitoria,BA,Athletico-PR,PR,1,2,2018,35,2018-11-17,19:00:00
Corinthians,SP,Vasco,RJ,1,0,2018,35,2018-11-17,19:00:00
Atletico-MG,MG,Bahia,BA,1,0,2018,35,2018-11-17,21:00:00
Botafogo,RJ,Internacional,RS,1,0,2018,35,2018-11-18,17:00:00
Sport,PE,Flamengo,RJ,0,1,2018,35,2018-11-18,17:00:00
America-MG,MG,Santos,SP,2,1,2018,35,2018-11-18,17:00:00
Parana,PR,Palmeiras,SP,1,1,2018,35,2018-11-18,17:00:00
Gremio,RS,Chapecoense,SC,2,0,2018,35,2018-11-18,19:00:00
Sao Paulo,SP,Cruzeiro,MG,1,0,2018,35,2018-11-18,19:00:00
Fluminense,RJ,Ceara,CE,0,0,2018,35,2018-11-19,20:00:00
Internacional,RS,Atletico-MG,MG,1,2,2018,36,2018-11-21,19:30:00
Santos,SP,Botafogo,RJ,1,1,2018,36,2018-11-21,21:00:00
Cruzeiro,MG,Vitoria,BA,3,0,2018,36,2018-11-21,21:45:00
Athletico-PR,PR,Corinthians,SP,1,0,2018,36,2018-11-21,21:45:00
Flamengo,RJ,Gremio,RS,2,0,2018,36,2018-11-21,21:45:00
Palmeiras,SP,America-MG,MG,4,0,2018,36,2018-11-21,21:45:00
Vasco,RJ,Sao Paulo,SP,2,0,2018,36,2018-11-22,20:00:00
Ceara,CE,Parana,PR,1,0,2018,36,2018-11-22,21:00:00
Chapecoense,SC,Sport,PE,2,1,2018,36,2018-11-22,21:00:00
Bahia,BA,Fluminense,RJ,2,0,2018,36,2018-11-22,21:00:00
Santos,SP,Atletico-MG,MG,3,2,2018,37,2018-11-24,20:00:00
Cruzeiro,MG,Flamengo,RJ,0,2,2018,37,2018-11-25,17:00:00
Vitoria,BA,Gremio,RS,0,0,2018,37,2018-11-25,17:00:00
Vasco,RJ,Palmeiras,SP,0,1,2018,37,2018-11-25,17:00:00
Athletico-PR,PR,Ceara,CE,2,2,2018,37,2018-11-25,17:00:00
America-MG,MG,Bahia,BA,1,0,2018,37,2018-11-25,19:00:00
Corinthians,SP,Chapecoense,SC,0,0,2018,37,2018-11-25,19:00:00
Internacional,RS,Fluminense,RJ,2,0,2018,37,2018-11-25,19:00:00
Sao Paulo,SP,Sport,PE,0,0,2018,37,2018-11-26,20:00:00
Botafogo,RJ,Parana,PR,2,1,2018,37,2018-11-26,20:00:00
Atletico-MG,MG,Botafogo,RJ,1,0,2018,38,2018-12-01,19:00:00
Flamengo,RJ,Athletico-PR,PR,1,2,2018,38,2018-12-01,19:00:00
Parana,PR,Internacional,RS,1,1,2018,38,2018-12-02,17:00:00
Chapecoense,SC,Sao Paulo,SP,1,0,2018,38,2018-12-02,17:00:00
Bahia,BA,Cruzeiro,MG,0,0,2018,38,2018-12-02,17:00:00
Fluminense,RJ,America-MG,MG,1,0,2018,38,2018-12-02,17:00:00
Ceara,CE,Vasco,RJ,0,0,2018,38,2018-12-02,17:00:00
Sport,PE,Santos,SP,2,1,2018,38,2018-12-02,17:00:00
Palmeiras,SP,Vitoria,BA,3,2,2018,38,2018-12-02,17:00:00
Gremio,RS,Corinthians,SP,1,0,2018,38,2018-12-02,17:00:00
Sao Paulo,SP,Botafogo,RJ,2,0,2019,1,2019-04-27,16:00:00
Atletico-MG,MG,Avai,SC,2,1,2019,1,2019-04-27,19:00:00
Chapecoense,SC,Internacional,RS,2,0,2019,1,2019-04-27,19:00:00
Flamengo,RJ,Cruzeiro,MG,3,1,2019,1,2019-04-27,21:00:00
Gremio,RS,Santos,SP,1,2,2019,1,2019-04-28,11:00:00
Ceara,CE,CSA,AL,4,0,2019,1,2019-04-28,16:00:00
Bahia,BA,Corinthians,SP,3,2,2019,1,2019-04-28,16:00:00
Athletico-PR,PR,Vasco,RJ,4,1,2019,1,2019-04-28,16:00:00
Palmeiras,SP,Fortaleza,CE,4,0,2019,1,2019-04-28,19:00:00
Fluminense,RJ,Goias,GO,0,1,2019,1,2019-04-28,19:00:00
Corinthians,SP,Chapecoense,SC,1,0,2019,2,2019-05-01,16:00:00
CSA,AL,Palmeiras,SP,1,1,2019,2,2019-05-01,16:00:00
Internacional,RS,Flamengo,RJ,2,1,2019,2,2019-05-01,16:00:00
Cruzeiro,MG,Ceara,CE,1,0,2019,2,2019-05-01,19:15:00
Avai,SC,Gremio,RS,1,1,2019,2,2019-05-01,19:15:00
Fortaleza,CE,Athletico-PR,PR,2,1,2019,2,2019-05-01,21:30:00
Vasco,RJ,Atletico-MG,MG,1,2,2019,2,2019-05-01,21:30:00
Goias,GO,Sao Paulo,SP,1,2,2019,2,2019-05-01,21:30:00
Santos,SP,Fluminense,RJ,2,1,2019,2,2019-05-02,19:15:00
Botafogo,RJ,Bahia,BA,3,2,2019,2,2019-05-02,20:00:00
Vasco,RJ,Corinthians,SP,1,1,2019,3,2019-05-04,19:00:00
Palmeiras,SP,Internacional,RS,1,0,2019,3,2019-05-04,19:00:00
Ceara,CE,Atletico-MG,MG,1,2,2019,3,2019-05-04,21:00:00
Chapecoense,SC,Athletico-PR,PR,1,1,2019,3,2019-05-05,11:00:00
Sao Paulo,SP,Flamengo,RJ,1,1,2019,3,2019-05-05,16:00:00
Cruzeiro,MG,Goias,GO,2,1,2019,3,2019-05-05,16:00:00
Botafogo,RJ,Fortaleza,CE,1,0,2019,3,2019-05-05,16:00:00
CSA,AL,Santos,SP,0,0,2019,3,2019-05-05,16:00:00
Bahia,BA,Avai,SC,1,0,2019,3,2019-05-05,19:00:00
Gremio,RS,Fluminense,RJ,4,5,2019,3,2019-05-05,19:00:00
Fluminense,RJ,Botafogo,RJ,0,1,2019,4,2019-05-11,16:00:00
Corinthians,SP,Gremio,RS,0,0,2019,4,2019-05-11,19:00:00
Goias,GO,Ceara,CE,2,1,2019,4,2019-05-11,21:00:00
Flamengo,RJ,Chapecoense,SC,2,1,2019,4,2019-05-12,11:00:00
Santos,SP,Vasco,RJ,3,0,2019,4,2019-05-12,16:00:00
Atletico-MG,MG,Palmeiras,SP,0,2,2019,4,2019-05-12,16:00:00
Internacional,RS,Cruzeiro,MG,3,1,2019,4,2019-05-12,16:00:00
Fortaleza,CE,Sao Paulo,SP,0,1,2019,4,2019-05-12,19:00:00
Avai,SC,CSA,AL,0,0,2019,4,2019-05-12,19:00:00
Athletico-PR,PR,Bahia,BA,1,0,2019,4,2019-05-12,19:00:00
Fluminense,RJ,Cruzeiro,MG,4,1,2019,5,2019-05-18,18:00:00
Atletico-MG,MG,Flamengo,RJ,2,1,2019,5,2019-05-18,19:00:00
Palmeiras,SP,Santos,SP,4,0,2019,5,2019-05-18,19:00:00
Sao Paulo,SP,Bahia,BA,0,0,2019,5,2019-05-19,11:00:00
Athletico-PR,PR,Corinthians,SP,0,2,2019,5,2019-05-19,16:00:00
Chapecoense,SC,Fortaleza,CE,1,3,2019,5,2019-05-19,16:00:00
Goias,GO,Botafogo,RJ,1,0,2019,5,2019-05-19,16:00:00
Internacional,RS,CSA,AL,2,0,2019,5,2019-05-19,16:00:00
Vasco,RJ,Avai,SC,1,1,2019,5,2019-05-19,19:00:00
Ceara,CE,Gremio,RS,2,1,2019,5,2019-05-19,19:00:00
Botafogo,RJ,Palmeiras,SP,0,1,2019,6,2019-05-25,16:00:00
Gremio,RS,Atletico-MG,MG,1,0,2019,6,2019-05-25,19:00:00
Santos,SP,Internacional,RS,0,0,2019,6,2019-05-26,16:00:00
Flamengo,RJ,Athletico-PR,PR,3,2,2019,6,2019-05-26,16:00:00
Cruzeiro,MG,Chapecoense,SC,1,2,2019,6,2019-05-26,19:00:00
Fortaleza,CE,Vasco,RJ,1,1,2019,6,2019-05-26,19:00:00
Corinthians,SP,Sao Paulo,SP,1,0,2019,6,2019-05-26,19:00:00
Bahia,BA,Fluminense,RJ,3,2,2019,6,2019-05-26,19:00:00
Avai,SC,Ceara,CE,1,2,2019,6,2019-05-27,20:00:00
CSA,AL,Goias,GO,1,0,2019,6,2019-05-27,20:00:00
Flamengo,RJ,Fortaleza,CE,2,0,2019,7,2019-06-01,16:00:00
Bahia,BA,Gremio,RS,1,0,2019,7,2019-06-01,19:00:00
Botafogo,RJ,Vasco,RJ,1,0,2019,7,2019-06-02,11:00:00
Athletico-PR,PR,Fluminense,RJ,3,0,2019,7,2019-06-02,16:00:00
Ceara,CE,Santos,SP,0,1,2019,7,2019-06-02,16:00:00
Sao Paulo,SP,Cruzeiro,MG,1,1,2019,7,2019-06-02,16:00:00
Internacional,RS,Avai,SC,2,0,2019,7,2019-06-02,19:00:00
Chapecoense,SC,Palmeiras,SP,1,2,2019,7,2019-06-02,19:00:00
Atletico-MG,MG,CSA,AL,4,0,2019,7,2019-06-02,19:00:00
Corinthians,SP,Goias,GO,2,0,2019,7,2019-08-07,19:15:00
Vasco,RJ,Internacional,RS,2,1,2019,8,2019-06-07,20:30:00
Palmeiras,SP,Athletico-PR,PR,1,0,2019,8,2019-06-08,16:30:00
Gremio,RS,Fortaleza,CE,1,0,2019,8,2019-06-08,19:00:00
Cruzeiro,MG,Corinthians,SP,0,0,2019,8,2019-06-08,19:00:00
Ceara,CE,Bahia,BA,0,0,2019,8,2019-06-08,19:30:00
Avai,SC,Sao Paulo,SP,0,0,2019,8,2019-06-08,21:00:00
Santos,SP,Atletico-MG,MG,3,1,2019,8,2019-06-09,19:00:00
Fluminense,RJ,Flamengo,RJ,0,0,2019,8,2019-06-09,19:00:00
CSA,AL,Botafogo,RJ,1,2,2019,8,2019-06-09,19:00:00
Goias,GO,Chapecoense,SC,3,1,2019,8,2019-06-10,20:00:00
Botafogo,RJ,Gremio,RS,0,1,2019,9,2019-06-12,19:15:00
Fortaleza,CE,Cruzeiro,MG,2,1,2019,9,2019-06-12,21:00:00
Santos,SP,Corinthians,SP,1,0,2019,9,2019-06-12,21:30:00
Internacional,RS,Bahia,BA,3,1,2019,9,2019-06-12,21:30:00
CSA,AL,Flamengo,RJ,0,2,2019,9,2019-06-12,21:30:00
Vasco,RJ,Ceara,CE,1,0,2019,9,2019-06-13,19:15:00
Palmeiras,SP,Avai,SC,2,0,2019,9,2019-06-13,20:00:00
Chapecoense,SC,Fluminense,RJ,1,1,2019,9,2019-06-13,20:00:00
Goias,GO,Athletico-PR,PR,2,1,2019,9,2019-06-13,20:00:00
Atletico-MG,MG,Sao Paulo,SP,1,1,2019,9,2019-06-13,20:00:00
Gremio,RS,Vasco,RJ,2,1,2019,10,2019-07-13,17:00:00
Fortaleza,CE,Avai,SC,2,0,2019,10,2019-07-13,17:00:00
Bahia,BA,Santos,SP,0,1,2019,10,2019-07-13,19:00:00
Sao Paulo,SP,Palmeiras,SP,1,1,2019,10,2019-07-13,19:00:00
Flamengo,RJ,Goias,GO,6,1,2019,10,2019-07-14,11:00:00
Cruzeiro,MG,Botafogo,RJ,0,0,2019,10,2019-07-14,16:00:00
Corinthians,SP,CSA,AL,1,0,2019,10,2019-07-14,16:00:00
Athletico-PR,PR,Internacional,RS,1,0,2019,10,2019-07-14,16:00:00
Chapecoense,SC,Atletico-MG,MG,1,2,2019,10,2019-07-14,19:00:00
Fluminense,RJ,Ceara,CE,1,1,2019,10,2019-07-15,20:00:00
Vasco,RJ,Fluminense,RJ,2,1,2019,11,2019-07-20,11:00:00
Bahia,BA,Cruzeiro,MG,0,0,2019,11,2019-07-20,17:00:00
Internacional,RS,Gremio,RS,1,1,2019,11,2019-07-20,19:00:00
Ceara,CE,Palmeiras,SP,2,0,2019,11,2019-07-20,19:00:00
CSA,AL,Athletico-PR,PR,0,4,2019,11,2019-07-20,19:00:00
Botafogo,RJ,Santos,SP,0,1,2019,11,2019-07-21,11:00:00
Atletico-MG,MG,Fortaleza,CE,2,2,2019,11,2019-07-21,16:00:00
Corinthians,SP,Flamengo,RJ,1,1,2019,11,2019-07-21,16:00:00
Avai,SC,Goias,GO,0,0,2019,11,2019-07-21,19:00:00
Sao Paulo,SP,Chapecoense,SC,4,0,2019,11,2019-07-22,20:00:00
Palmeiras,SP,Vasco,RJ,1,1,2019,12,2019-07-27,17:00:00
Fluminense,RJ,Sao Paulo,SP,1,2,2019,12,2019-07-27,19:00:00
Cruzeiro,MG,Athletico-PR,PR,0,2,2019,12,2019-07-27,19:00:00
Internacional,RS,Ceara,CE,1,0,2019,12,2019-07-27,19:00:00
Chapecoense,SC,Bahia,BA,0,0,2019,12,2019-07-28,11:00:00
Santos,SP,Avai,SC,3,1,2019,12,2019-07-28,16:00:00
Flamengo,RJ,Botafogo,RJ,3,2,2019,12,2019-07-28,16:00:00
Fortaleza,CE,Corinthians,SP,1,3,2019,12,2019-07-28,19:00:00
Goias,GO,Atletico-MG,MG,0,0,2019,12,2019-07-28,19:00:00
CSA,AL,Gremio,RS,0,0,2019,12,2019-07-29,20:00:00
Ceara,CE,Fortaleza,CE,2,1,2019,13,2019-08-03,19:00:00
Fluminense,RJ,Internacional,RS,2,1,2019,13,2019-08-03,19:00:00
Santos,SP,Goias,GO,6,1,2019,13,2019-08-04,11:00:00
Bahia,BA,Flamengo,RJ,3,0,2019,13,2019-08-04,16:00:00
Avai,SC,Botafogo,RJ,0,2,2019,13,2019-08-04,16:00:00
Atletico-MG,MG,Cruzeiro,MG,2,0,2019,13,2019-08-04,19:00:00
Vasco,RJ,CSA,AL,0,0,2019,13,2019-08-04,19:00:00
Corinthians,SP,Palmeiras,SP,1,1,2019,13,2019-08-04,19:00:00
Gremio,RS,Chapecoense,SC,3,3,2019,13,2019-08-05,20:00:00
Athletico-PR,PR,Sao Paulo,SP,0,1,2019,13,2019-08-21,19:15:00
Ceara,CE,Chapecoense,SC,4,1,2019,14,2019-08-10,17:00:00
Sao Paulo,SP,Santos,SP,3,2,2019,14,2019-08-10,17:00:00
Flamengo,RJ,Gremio,RS,3,1,2019,14,2019-08-10,19:00:00
Atletico-MG,MG,Fluminense,RJ,2,1,2019,14,2019-08-10,21:00:00
Internacional,RS,Corinthians,SP,0,0,2019,14,2019-08-11,11:00:00
Palmeiras,SP,Bahia,BA,2,2,2019,14,2019-08-11,16:00:00
Botafogo,RJ,Athletico-PR,PR,2,1,2019,14,2019-08-11,16:00:00
Avai,SC,Cruzeiro,MG,2,2,2019,14,2019-08-11,16:00:00
Goias,GO,Vasco,RJ,0,1,2019,14,2019-08-11,19:00:00
CSA,AL,Fortaleza,CE,0,2,2019,14,2019-08-12,20:00:00
Fortaleza,CE,Internacional,RS,0,1,2019,15,2019-08-17,17:00:00
Corinthians,SP,Botafogo,RJ,2,0,2019,15,2019-08-17,17:00:00
Vasco,RJ,Flamengo,RJ,1,4,2019,15,2019-08-17,19:00:00
Athletico-PR,PR,Atletico-MG,MG,1,0,2019,15,2019-08-17,19:00:00
Gremio,RS,Palmeiras,SP,1,1,2019,15,2019-08-17,21:00:00
Bahia,BA,Goias,GO,1,1,2019,15,2019-08-18,16:00:00
Fluminense,RJ,CSA,AL,0,1,2019,15,2019-08-18,16:00:00
Sao Paulo,SP,Ceara,CE,1,0,2019,15,2019-08-18,16:00:00
Cruzeiro,MG,Santos,SP,2,0,2019,15,2019-08-18,16:00:00
Chapecoense,SC,Avai,SC,1,0,2019,15,2019-08-18,19:00:00
Atletico-MG,MG,Bahia,BA,0,1,2019,16,2019-08-24,11:00:00
Gremio,RS,Athletico-PR,PR,2,1,2019,16,2019-08-24,17:00:00
Santos,SP,Fortaleza,CE,3,3,2019,16,2019-08-25,16:00:00
Vasco,RJ,Sao Paulo,SP,2,0,2019,16,2019-08-25,16:00:00
Goias,GO,Internacional,RS,2,1,2019,16,2019-08-25,16:00:00
Ceara,CE,Flamengo,RJ,0,3,2019,16,2019-08-25,19:00:00
Avai,SC,Corinthians,SP,1,1,2019,16,2019-08-25,19:00:00
CSA,AL,Cruzeiro,MG,1,1,2019,16,2019-08-25,19:00:00
Botafogo,RJ,Chapecoense,SC,0,0,2019,16,2019-08-26,20:00:00
Palmeiras,SP,Fluminense,RJ,3,0,2019,16,2019-09-10,21:00:00
Sao Paulo,SP,Gremio,RS,0,0,2019,17,2019-08-31,11:00:00
Bahia,BA,CSA,AL,1,0,2019,17,2019-08-31,17:00:00
Chapecoense,SC,Santos,SP,0,1,2019,17,2019-08-31,19:00:00
Athletico-PR,PR,Ceara,CE,1,0,2019,17,2019-08-31,19:00:00
Internacional,RS,Botafogo,RJ,3,2,2019,17,2019-08-31,21:00:00
Fortaleza,CE,Goias,GO,2,0,2019,17,2019-09-01,16:00:00
Flamengo,RJ,Palmeiras,SP,3,0,2019,17,2019-09-01,16:00:00
Corinthians,SP,Atletico-MG,MG,1,0,2019,17,2019-09-01,19:00:00
Cruzeiro,MG,Vasco,RJ,1,0,2019,17,2019-09-01,19:00:00
Fluminense,RJ,Avai,SC,0,1,2019,17,2019-09-02,20:00:00
Corinthians,SP,Ceara,CE,2,2,2019,18,2019-09-07,11:00:00
Vasco,RJ,Bahia,BA,0,2,2019,18,2019-09-07,11:00:00
Fortaleza,CE,Fluminense,RJ,0,1,2019,18,2019-09-07,17:00:00
Avai,SC,Flamengo,RJ,0,3,2019,18,2019-09-07,17:00:00
Internacional,RS,Sao Paulo,SP,1,0,2019,18,2019-09-07,19:00:00
Goias,GO,Palmeiras,SP,1,2,2019,18,2019-09-07,21:00:00
Cruzeiro,MG,Gremio,RS,1,4,2019,18,2019-09-08,11:00:00
Botafogo,RJ,Atletico-MG,MG,2,1,2019,18,2019-09-08,16:00:00
Santos,SP,Athletico-PR,PR,1,1,2019,18,2019-09-08,16:00:00
CSA,AL,Chapecoense,SC,2,0,2019,18,2019-09-08,19:00:00
Flamengo,RJ,Santos,SP,1,0,2019,19,2019-09-14,17:00:00
Palmeiras,SP,Cruzeiro,MG,1,0,2019,19,2019-09-14,19:00:00
Chapecoense,SC,Vasco,RJ,1,2,2019,19,2019-09-14,19:00:00
Ceara,CE,Botafogo,RJ,0,0,2019,19,2019-09-14,21:00:00
Atletico-MG,MG,Internacional,RS,1,3,2019,19,2019-09-15,11:00:00
Athletico-PR,PR,Avai,SC,0,1,2019,19,2019-09-15,11:00:00
Gremio,RS,Goias,GO,3,0,2019,19,2019-09-15,16:00:00
Fluminense,RJ,Corinthians,SP,1,0,2019,19,2019-09-15,16:00:00
Bahia,BA,Fortaleza,CE,1,1,2019,19,2019-09-15,16:00:00
Sao Paulo,SP,CSA,AL,1,1,2019,19,2019-09-15,19:00:00
Botafogo,RJ,Sao Paulo,SP,1,2,2019,20,2019-09-21,11:00:00
Cruzeiro,MG,Flamengo,RJ,1,2,2019,20,2019-09-21,17:00:00
Corinthians,SP,Bahia,BA,2,1,2019,20,2019-09-21,19:00:00
Santos,SP,Gremio,RS,0,3,2019,20,2019-09-21,21:00:00
Internacional,RS,Chapecoense,SC,1,0,2019,20,2019-09-22,11:00:00
Vasco,RJ,Athletico-PR,PR,1,1,2019,20,2019-09-22,16:00:00
CSA,AL,Ceara,CE,1,0,2019,20,2019-09-22,16:00:00
Fortaleza,CE,Palmeiras,SP,0,1,2019,20,2019-09-22,16:00:00
Goias,GO,Fluminense,RJ,3,0,2019,20,2019-09-22,19:00:00
Avai,SC,Atletico-MG,MG,1,0,2019,20,2019-09-23,20:00:00
Ceara,CE,Cruzeiro,MG,0,0,2019,21,2019-09-25,19:30:00
Bahia,BA,Botafogo,RJ,2,0,2019,21,2019-09-25,21:30:00
Sao Paulo,SP,Goias,GO,0,1,2019,21,2019-09-25,21:30:00
Flamengo,RJ,Internacional,RS,3,1,2019,21,2019-09-25,21:30:00
Palmeiras,SP,CSA,AL,6,2,2019,21,2019-09-26,19:15:00
Gremio,RS,Avai,SC,6,1,2019,21,2019-09-26,20:00:00
Fluminense,RJ,Santos,SP,1,1,2019,21,2019-09-26,20:00:00
Athletico-PR,PR,Fortaleza,CE,4,1,2019,21,2019-09-26,21:30:00
Chapecoense,SC,Corinthians,SP,0,1,2019,21,2019-10-02,19:15:00
Atletico-MG,MG,Vasco,RJ,1,2,2019,21,2019-10-02,19:15:00
Flamengo,RJ,Sao Paulo,SP,0,0,2019,22,2019-09-28,19:00:00
Corinthians,SP,Vasco,RJ,1,0,2019,22,2019-09-29,11:00:00
Santos,SP,CSA,AL,2,0,2019,22,2019-09-29,16:00:00
Internacional,RS,Palmeiras,SP,1,1,2019,22,2019-09-29,16:00:00
Fluminense,RJ,Gremio,RS,2,1,2019,22,2019-09-29,16:00:00
Atletico-MG,MG,Ceara,CE,2,1,2019,22,2019-09-29,19:00:00
Athletico-PR,PR,Chapecoense,SC,1,1,2019,22,2019-09-29,19:00:00
Goias,GO,Cruzeiro,MG,1,0,2019,22,2019-09-30,20:00:00
Fortaleza,CE,Botafogo,RJ,1,0,2019,22,2019-09-30,20:00:00
Avai,SC,Bahia,BA,0,2,2019,22,2019-09-30,20:00:00
Sao Paulo,SP,Fortaleza,CE,2,1,2019,23,2019-10-05,17:00:00
Vasco,RJ,Santos,SP,0,1,2019,23,2019-10-05,17:00:00
Bahia,BA,Athletico-PR,PR,1,2,2019,23,2019-10-05,19:00:00
Gremio,RS,Corinthians,SP,0,0,2019,23,2019-10-05,19:00:00
Cruzeiro,MG,Internacional,RS,1,1,2019,23,2019-10-05,21:00:00
Chapecoense,SC,Flamengo,RJ,0,1,2019,23,2019-10-06,11:00:00
Ceara,CE,Goias,GO,0,1,2019,23,2019-10-06,16:00:00
Palmeiras,SP,Atletico-MG,MG,1,1,2019,23,2019-10-06,16:00:00
Botafogo,RJ,Fluminense,RJ,0,1,2019,23,2019-10-06,16:00:00
CSA,AL,Avai,SC,3,1,2019,23,2019-10-06,19:00:00
Botafogo,RJ,Goias,GO,3,1,2019,24,2019-10-09,19:15:00
CSA,AL,Internacional,RS,1,0,2019,24,2019-10-09,19:15:00
Fortaleza,CE,Chapecoense,SC,2,0,2019,24,2019-10-09,20:30:00
Gremio,RS,Ceara,CE,2,1,2019,24,2019-10-09,21:00:00
Bahia,BA,Sao Paulo,SP,0,0,2019,24,2019-10-09,21:00:00
Cruzeiro,MG,Fluminense,RJ,0,0,2019,24,2019-10-09,21:30:00
Santos,SP,Palmeiras,SP,2,0,2019,24,2019-10-09,21:30:00
Avai,SC,Vasco,RJ,0,0,2019,24,2019-10-10,19:15:00
Corinthians,SP,Athletico-PR,PR,2,2,2019,24,2019-10-10,19:15:00
Flamengo,RJ,Atletico-MG,MG,3,1,2019,24,2019-10-10,20:00:00
Goias,GO,CSA,AL,1,0,2019,25,2019-10-12,17:00:00
Fluminense,RJ,Bahia,BA,2,0,2019,25,2019-10-12,19:00:00
Palmeiras,SP,Botafogo,RJ,1,0,2019,25,2019-10-12,21:00:00
Internacional,RS,Santos,SP,0,0,2019,25,2019-10-13,16:00:00
Ceara,CE,Avai,SC,1,0,2019,25,2019-10-13,16:00:00
Athletico-PR,PR,Flamengo,RJ,0,2,2019,25,2019-10-13,16:00:00
Vasco,RJ,Fortaleza,CE,1,0,2019,25,2019-10-13,16:00:00
Sao Paulo,SP,Corinthians,SP,1,0,2019,25,2019-10-13,18:00:00
Atletico-MG,MG,Gremio,RS,1,4,2019,25,2019-10-13,19:00:00
Chapecoense,SC,Cruzeiro,MG,1,1,2019,25,2019-10-13,19:00:00
CSA,AL,Atletico-MG,MG,2,2,2019,26,2019-10-16,19:15:00
Gremio,RS,Bahia,BA,0,1,2019,26,2019-10-16,19:15:00
Fortaleza,CE,Flamengo,RJ,1,2,2019,26,2019-10-16,20:00:00
Cruzeiro,MG,Sao Paulo,SP,1,0,2019,26,2019-10-16,21:00:00
Palmeiras,SP,Chapecoense,SC,1,0,2019,26,2019-10-16,21:00:00
Goias,GO,Corinthians,SP,2,2,2019,26,2019-10-16,21:30:00
Vasco,RJ,Botafogo,RJ,2,1,2019,26,2019-10-16,21:30:00
Avai,SC,Internacional,RS,0,2,2019,26,2019-10-17,19:15:00
Santos,SP,Ceara,CE,2,1,2019,26,2019-10-17,19:15:00
Fluminense,RJ,Athletico-PR,PR,1,2,2019,26,2019-10-17,21:00:00
Fortaleza,CE,Gremio,RS,2,1,2019,27,2019-10-19,17:00:00
Corinthians,SP,Cruzeiro,MG,1,2,2019,27,2019-10-19,19:00:00
Internacional,RS,Vasco,RJ,0,1,2019,27,2019-10-20,16:00:00
Sao Paulo,SP,Avai,SC,1,0,2019,27,2019-10-20,16:00:00
Atletico-MG,MG,Santos,SP,2,0,2019,27,2019-10-20,16:00:00
Flamengo,RJ,Fluminense,RJ,2,0,2019,27,2019-10-20,18:00:00
Athletico-PR,PR,Palmeiras,SP,1,1,2019,27,2019-10-20,19:00:00
Chapecoense,SC,Goias,GO,2,2,2019,27,2019-10-20,19:00:00
Bahia,BA,Ceara,CE,1,2,2019,27,2019-10-21,19:30:00
Botafogo,RJ,CSA,AL,2,1,2019,27,2019-10-21,20:00:00
Ceara,CE,Vasco,RJ,1,1,2019,28,2019-10-26,17:00:00
Corinthians,SP,Santos,SP,0,0,2019,28,2019-10-26,17:00:00
Bahia,BA,Internacional,RS,2,3,2019,28,2019-10-26,19:00:00
Fluminense,RJ,Chapecoense,SC,1,1,2019,28,2019-10-26,19:30:00
Cruzeiro,MG,Fortaleza,CE,1,1,2019,28,2019-10-26,21:00:00
Sao Paulo,SP,Atletico-MG,MG,2,0,2019,28,2019-10-27,16:00:00
Athletico-PR,PR,Goias,GO,4,1,2019,28,2019-10-27,16:00:00
Gremio,RS,Botafogo,RJ,3,0,2019,28,2019-10-27,16:00:00
Avai,SC,Palmeiras,SP,1,2,2019,28,2019-10-27,18:00:00
Flamengo,RJ,CSA,AL,1,0,2019,28,2019-10-27,19:00:00
Palmeiras,SP,Sao Paulo,SP,3,0,2019,29,2019-10-30,19:30:00
Avai,SC,Fortaleza,CE,1,3,2019,29,2019-10-30,19:30:00
Atletico-MG,MG,Chapecoense,SC,0,2,2019,29,2019-10-30,19:30:00
Ceara,CE,Fluminense,RJ,2,0,2019,29,2019-10-30,21:30:00
Vasco,RJ,Gremio,RS,1,3,2019,29,2019-10-30,21:30:00
CSA,AL,Corinthians,SP,2,1,2019,29,2019-10-30,21:30:00
Santos,SP,Bahia,BA,1,0,2019,29,2019-10-31,19:15:00
Goias,GO,Flamengo,RJ,2,2,2019,29,2019-10-31,20:00:00
