round,season,hometeam,goalsht,goalsvt,visitingteam,data_partida
24,2021,Gremio,2,2,Cuiaba,2021-10-06
24,2021,Bragantino,1,1,Flamengo,2021-10-06
24,2021,Atletico-GO,0,2,Athletico-PR,2021-10-06
24,2021,Ceara,0,0,Internacional,2021-10-06
24,2021,Chapecoense,2,2,Atletico-MG,2021-10-06
24,2021,Sport,3,1,Juventude,2021-10-06
24,2021,Sao Paulo,1,1,Santos,2021-10-07
25,2021,Juventude,1,1,America-MG,2021-10-09
25,2021,Palmeiras,2,4,Bragantino,2021-10-09
25,2021,Athletico-PR,0,2,Bahia,2021-10-09
25,2021,Fortaleza,0,3,Flamengo,2021-10-09
25,2021,Atletico-MG,3,1,Ceara,2021-10-09
25,2021,Fluminense,0,0,Atletico-GO,2021-10-09
25,2021,Sport,1,0,Corinthians,2021-10-09
25,2021,Santos,1,0,Gremio,2021-10-10
25,2021,Internacional,5,2,Chapecoense,2021-10-10
25,2021,Cuiaba,0,0,Sao Paulo,2021-10-11
26,2021,Bahia,0,0,Palmeiras,2021-10-12
26,2021,Bragantino,1,0,Atletico-GO,2021-10-12
26,2021,Internacional,3,1,America-MG,2021-10-13
26,2021,Corinthians,1,0,Fluminense,2021-10-13
26,2021,Fortaleza,1,0,Gremio,2021-10-13
26,2021,Atletico-MG,3,1,Santos,2021-10-13
26,2021,Chapecoense,1,1,Athletico-PR,2021-10-13
26,2021,Flamengo,3,1,Juventude,2021-10-13
26,2021,Cuiaba,1,0,Sport,2021-10-14
26,2021,Sao Paulo,1,1,Ceara,2021-10-14
27,2021,America-MG,0,0,Bahia,2021-10-16
27,2021,Chapecoense,1,2,Fortaleza,2021-10-16
27,2021,Flamengo,0,0,Cuiaba,2021-10-17
27,2021,Sport,0,0,Santos,2021-10-17
27,2021,Atletico-GO,2,1,Atletico-MG,2021-10-17
27,2021,Ceara,2,2,Bragantino,2021-10-17
27,2021,Gremio,3,2,Juventude,2021-10-17
27,2021,Athletico-PR,0,1,Fluminense,2021-10-17
27,2021,Palmeiras,1,0,Internacional,2021-10-17
27,2021,Sao Paulo,1,0,Corinthians,2021-10-18
28,2021,Fortaleza,3,0,Athletico-PR,2021-10-23
28,2021,Fluminense,3,1,Flamengo,2021-10-23
28,2021,Juventude,0,0,Ceara,2021-10-23
28,2021,Santos,0,2,America-MG,2021-10-23
28,2021,Bahia,3,0,Chapecoense,2021-10-24
28,2021,Bragantino,1,0,Sao Paulo,2021-10-24
28,2021,Atletico-MG,2,1,Cuiaba,2021-10-24
28,2021,Internacional,2,2,Corinthians,2021-10-24
28,2021,Palmeiras,2,1,Sport,2021-10-25
28,2021,Atletico-GO,2,0,Gremio,2021-10-25
29,2021,America-MG,2,1,Fortaleza,2021-10-30
29,2021,Juventude,0,0,Bahia,2021-10-30
29,2021,Flamengo,1,0,Atletico-MG,2021-10-30
29,2021,Athletico-PR,0,1,Santos,2021-10-30
29,2021,Sport,2,0,Atletico-GO,2021-10-31
29,2021,Sao Paulo,1,0,Internacional,2021-10-31
29,2021,Ceara,1,0,Fluminense,2021-10-31
29,2021,Gremio,1,3,Palmeiras,2021-10-31
29,2021,Corinthians,1,0,Chapecoense,2021-11-01
29,2021,Cuiaba,1,0,Bragantino,2021-11-01
30,2021,Fluminense,1,0,Sport,2021-11-06
30,2021,Internacional,1,0,Gremio,2021-11-06
30,2021,Corinthians,1,0,Fortaleza,2021-11-06
30,2021,Ceara,1,0,Cuiaba,2021-11-07
30,2021,Bahia,1,0,Sao Paulo,2021-11-07
30,2021,Atletico-MG,1,0,America-MG,2021-11-07
30,2021,Bragantino,0,2,Athletico-PR,2021-11-07
30,2021,Santos,0,2,Palmeiras,2021-11-07
30,2021,Chapecoense,2,2,Flamengo,2021-11-08
30,2021,Atletico-GO,1,1,Juventude,2021-11-23
31,2021,Cuiaba,0,0,Chapecoense,2021-11-04
31,2021,Gremio,1,0,Fluminense,2021-11-09
31,2021,Fortaleza,1,1,Sao Paulo,2021-11-10
31,2021,Juventude,2,1,Internacional,2021-11-10
31,2021,Sport,2,3,America-MG,2021-11-10
31,2021,Palmeiras,4,0,Atletico-GO,2021-11-10
31,2021,Atletico-MG,3,0,Corinthians,2021-11-10
31,2021,Santos,2,0,Bragantino,2021-11-10
31,2021,Athletico-PR,2,1,Ceara,2021-11-10
31,2021,Flamengo,3,0,Bahia,2021-11-11
32,2021,Corinthians,3,2,Cuiaba,2021-11-13
32,2021,Internacional,2,1,Athletico-PR,2021-11-13
32,2021,Bragantino,3,0,Fortaleza,2021-11-13
32,2021,America-MG,3,1,Gremio,2021-11-13
32,2021,Atletico-GO,0,0,Santos,2021-11-13
32,2021,Ceara,2,1,Sport,2021-11-14
32,2021,Chapecoense,0,2,Juventude,2021-11-14
32,2021,Fluminense,2,1,Palmeiras,2021-11-14
32,2021,Sao Paulo,0,4,Flamengo,2021-11-14
32,2021,Bahia,2,3,Atletico-MG,2021-12-02
33,2021,Gremio,3,0,Bragantino,2021-11-16
33,2021,Athletico-PR,0,1,Atletico-MG,2021-11-16
33,2021,Flamengo,1,0,Corinthians,2021-11-17
33,2021,Juventude,1,0,Fluminense,2021-11-17
33,2021,Palmeiras,0,2,Sao Paulo,2021-11-17
33,2021,Fortaleza,0,4,Ceara,2021-11-17
33,2021,America-MG,0,0,Atletico-GO,2021-11-17
33,2021,Cuiaba,1,0,Internacional,2021-11-17
33,2021,Santos,2,0,Chapecoense,2021-11-17
33,2021,Sport,1,0,Bahia,2021-11-18
34,2021,Bragantino,3,0,Sport,2021-10-28
34,2021,Internacional,1,2,Flamengo,2021-11-20
34,2021,Atletico-GO,1,1,Ceara,2021-11-20
34,2021,Atletico-MG,2,0,Juventude,2021-11-20
34,2021,Chapecoense,1,3,Gremio,2021-11-20
34,2021,Fortaleza,1,0,Palmeiras,2021-11-20
34,2021,Bahia,0,0,Cuiaba,2021-11-21
34,2021,Fluminense,2,0,America-MG,2021-11-21
34,2021,Corinthians,2,0,Santos,2021-11-21
34,2021,Sao Paulo,0,0,Athletico-PR,2021-11-24
35,2021,Palmeiras,2,2,Atletico-MG,2021-11-23
35,2021,Fluminense,1,0,Internacional,2021-11-24
35,2021,Ceara,2,1,Corinthians,2021-11-25
35,2021,Santos,2,0,Fortaleza,2021-11-25
35,2021,Atletico-GO,2,1,Bahia,2021-11-29
35,2021,America-MG,3,0,Chapecoense,2021-11-30
35,2021,Juventude,1,0,Bragantino,2021-11-30
35,2021,Gremio,3,0,Sao Paulo,2021-12-02
35,2021,Sport,1,1,Flamengo,2021-12-03
35,2021,Athletico-PR,1,0,Cuiaba,2021-12-03
36,2021,Bahia,3,1,Gremio,2021-11-26
36,2021,Sao Paulo,2,0,Sport,2021-11-27
36,2021,Bragantino,1,1,America-MG,2021-11-27
36,2021,Internacional,1,1,Santos,2021-11-28
36,2021,Atletico-MG,2,1,Fluminense,2021-11-28
36,2021,Corinthians,1,0,Athletico-PR,2021-11-28
36,2021,Cuiaba,1,3,Palmeiras,2021-11-30
36,2021,Flamengo,2,1,Ceara,2021-11-30
36,2021,Fortaleza,1,0,Juventude,2021-12-03
36,2021,Chapecoense,0,1,Atletico-GO,2021-12-03
37,2021,Ceara,0,0,America-MG,2021-12-05
37,2021,Atletico-MG,4,3,Bragantino,2021-12-05
37,2021,Bahia,2,0,Fluminense,2021-12-05
37,2021,Corinthians,1,1,Gremio,2021-12-05
37,2021,Chapecoense,0,1,Sport,2021-12-06
37,2021,Cuiaba,1,0,Fortaleza,2021-12-06
37,2021,Flamengo,0,1,Santos,2021-12-06
37,2021,Internacional,1,2,Atletico-GO,2021-12-06
37,2021,Athletico-PR,0,0,Palmeiras,2021-12-06
37,2021,Sao Paulo,3,1,Juventude,2021-12-06
38,2021,America-MG,2,0,Sao Paulo,2021-12-09
38,2021,Atletico-GO,2,0,Flamengo,2021-12-09
38,2021,Fluminense,3,0,Chapecoense,2021-12-09
38,2021,Fortaleza,2,1,Bahia,2021-12-09
38,2021,Gremio,4,3,Atletico-MG,2021-12-09
38,2021,Juventude,1,0,Corinthians,2021-12-09
38,2021,Palmeiras,1,0,Ceara,2021-12-09
38,2021,Bragantino,1,0,Internacional,2021-12-09
38,2021,Santos,1,1,Cuiaba,2021-12-09
38,2021,Sport,1,1,Athletico-PR,2021-12-09
1,2022,Fluminense,0,0,Santos,2022-04-09
1,2022,Atletico-GO,1,1,Flamengo,2022-04-09
1,2022,Palmeiras,2,3,Ceara,2022-04-09
1,2022,Coritiba,3,0,Goias,2022-04-10
1,2022,Atletico-MG,2,0,Internacional,2022-04-10
1,2022,Botafogo,1,3,Corinthians,2022-04-10
1,2022,Fortaleza,0,1,Cuiaba,2022-04-10
1,2022,Avai,1,0,America-MG,2022-04-10
1,2022,Sao Paulo,4,0,Athletico-PR,2022-04-10
1,2022,Juventude,2,2,Bragantino,2022-04-11
2,2022,Goias,1,1,Palmeiras,2022-04-16
2,2022,Corinthians,3,0,Avai,2022-04-16
2,2022,America-MG,4,1,Juventude,2022-04-16
2,2022,Cuiaba,0,1,Fluminense,2022-04-16
2,2022,Santos,2,1,Coritiba,2022-04-17
2,2022,Flamengo,3,1,Sao Paulo,2022-04-17
2,2022,Bragantino,4,0,Atletico-GO,2022-04-17
2,2022,Internacional,2,1,Fortaleza,2022-04-17
2,2022,Athletico-PR,0,1,Atletico-MG,2022-04-17
2,2022,Ceara,1,3,Botafogo,2022-04-17
4,2022,Flamengo,0,0,Palmeiras,2022-04-20
3,2022,Bragantino,1,1,Sao Paulo,2022-04-23
3,2022,Athletico-PR,1,0,Flamengo,2022-04-23
3,2022,Fluminense,0,1,Internacional,2022-04-23
3,2022,Palmeiras,3,0,Corinthians,2022-04-23
3,2022,Atletico-MG,2,2,Coritiba,2022-04-23
3,2022,Santos,3,0,America-MG,2022-04-24
3,2022,Juventude,0,1,Cuiaba,2022-04-24
3,2022,Atletico-GO,1,1,Botafogo,2022-04-24
3,2022,Avai,3,2,Goias,2022-04-25
4,2022,America-MG,1,0,Athletico-PR,2022-04-30
4,2022,Ceara,0,1,Bragantino,2022-04-30
4,2022,Goias,2,2,Atletico-MG,2022-04-30
4,2022,Cuiaba,1,1,Atletico-GO,2022-04-30
4,2022,Botafogo,1,1,Juventude,2022-05-01
4,2022,Coritiba,3,2,Fluminense,2022-05-01
4,2022,Corinthians,1,0,Fortaleza,2022-05-01
4,2022,Internacional,0,0,Avai,2022-05-01
4,2022,Sao Paulo,2,1,Santos,2022-05-02
5,2022,Atletico-MG,1,2,America-MG,2022-05-07
5,2022,Athletico-PR,1,0,Ceara,2022-05-07
5,2022,Flamengo,0,1,Botafogo,2022-05-08
5,2022,Atletico-GO,0,1,Goias,2022-05-08
5,2022,Palmeiras,1,1,Fluminense,2022-05-08
5,2022,Santos,4,1,Cuiaba,2022-05-08
5,2022,Bragantino,0,1,Corinthians,2022-05-08
5,2022,Juventude,1,1,Internacional,2022-05-08
5,2022,Fortaleza,1,1,Sao Paulo,2022-05-08
5,2022,Avai,2,1,Coritiba,2022-05-09
7,2022,Bragantino,1,1,Atletico-MG,2022-05-11
6,2022,Palmeiras,2,0,Bragantino,2022-05-14
6,2022,Ceara,2,2,Flamengo,2022-05-14
6,2022,Atletico-MG,2,0,Atletico-GO,2022-05-14
6,2022,Internacional,2,2,Corinthians,2022-05-14
6,2022,Fluminense,2,1,Athletico-PR,2022-05-14
6,2022,Sao Paulo,2,1,Cuiaba,2022-05-15
6,2022,Coritiba,1,0,America-MG,2022-05-15
6,2022,Botafogo,3,1,Fortaleza,2022-05-15
6,2022,Avai,1,2,Juventude,2022-05-15
6,2022,Goias,1,0,Santos,2022-05-15
7,2022,Flamengo,1,0,Goias,2022-05-21
7,2022,Atletico-GO,2,0,Coritiba,2022-05-21
7,2022,Santos,0,0,Ceara,2022-05-21
7,2022,Juventude,0,3,Palmeiras,2022-05-21
7,2022,America-MG,1,1,Botafogo,2022-05-21
7,2022,Cuiaba,1,1,Internacional,2022-05-21
7,2022,Fortaleza,0,1,Fluminense,2022-05-22
7,2022,Corinthians,1,1,Sao Paulo,2022-05-22
7,2022,Athletico-PR,2,1,Avai,2022-05-22
8,2022,Goias,1,1,Bragantino,2022-05-28
8,2022,Sao Paulo,2,2,Ceara,2022-05-28
8,2022,Fortaleza,1,1,Juventude,2022-05-28
8,2022,Coritiba,1,0,Botafogo,2022-05-29
8,2022,Santos,0,1,Palmeiras,2022-05-29
8,2022,Fluminense,1,2,Flamengo,2022-05-29
8,2022,Cuiaba,0,1,Athletico-PR,2022-05-29
8,2022,Corinthians,1,1,America-MG,2022-05-29
8,2022,Atletico-MG,2,1,Avai,2022-05-29
8,2022,Internacional,1,1,Atletico-GO,2022-05-30
3,2022,Fortaleza,0,1,Ceara,2022-06-01
9,2022,America-MG,2,1,Cuiaba,2022-06-04
9,2022,Ceara,1,1,Coritiba,2022-06-04
9,2022,Athletico-PR,2,2,Santos,2022-06-04
9,2022,Avai,1,1,Sao Paulo,2022-06-04
9,2022,Atletico-GO,0,1,Corinthians,2022-06-04
9,2022,Juventude,1,0,Fluminense,2022-06-05
9,2022,Palmeiras,0,0,Atletico-MG,2022-06-05
9,2022,Flamengo,1,2,Fortaleza,2022-06-05
9,2022,Bragantino,0,2,Internacional,2022-06-05
9,2022,Botafogo,1,2,Goias,2022-06-06
10,2022,Cuiaba,1,0,Corinthians,2022-06-07
10,2022,Juventude,1,3,Athletico-PR,2022-06-08
10,2022,America-MG,0,2,Ceara,2022-06-08
10,2022,Atletico-GO,2,1,Avai,2022-06-08
10,2022,Bragantino,1,0,Flamengo,2022-06-08
10,2022,Fluminense,5,3,Atletico-MG,2022-06-08
10,2022,Santos,1,1,Internacional,2022-06-08
10,2022,Palmeiras,4,0,Botafogo,2022-06-09
10,2022,Coritiba,1,1,Sao Paulo,2022-06-09
10,2022,Fortaleza,1,1,Goias,2022-06-09
11,2022,Corinthians,2,0,Juventude,2022-06-11
11,2022,Fluminense,0,2,Atletico-GO,2022-06-11
11,2022,Cuiaba,1,1,Bragantino,2022-06-11
11,2022,Atletico-MG,1,1,Santos,2022-06-11
11,2022,Internacional,3,1,Flamengo,2022-06-11
11,2022,Goias,1,1,Ceara,2022-06-12
11,2022,Sao Paulo,1,0,America-MG,2022-06-12
11,2022,Coritiba,0,2,Palmeiras,2022-06-12
11,2022,Fortaleza,0,0,Athletico-PR,2022-06-12
11,2022,Botafogo,0,1,Avai,2022-06-13
12,2022,Juventude,1,2,Santos,2022-06-14
12,2022,Bragantino,4,2,Coritiba,2022-06-15
12,2022,Ceara,0,0,Atletico-MG,2022-06-15
12,2022,Goias,1,2,Internacional,2022-06-15
12,2022,Flamengo,2,0,Cuiaba,2022-06-15
12,2022,America-MG,0,0,Fluminense,2022-06-15
12,2022,Athletico-PR,1,1,Corinthians,2022-06-15
12,2022,Botafogo,1,0,Sao Paulo,2022-06-16
12,2022,Palmeiras,4,2,Atletico-GO,2022-06-16
12,2022,Avai,3,2,Fortaleza,2022-06-16
13,2022,Cuiaba,0,0,Ceara,2022-06-18
13,2022,Santos,2,2,Bragantino,2022-06-18
13,2022,Corinthians,1,0,Goias,2022-06-19
13,2022,Atletico-MG,2,0,Flamengo,2022-06-19
13,2022,Coritiba,0,1,Athletico-PR,2022-06-19
13,2022,Atletico-GO,3,1,Juventude,2022-06-19
13,2022,Fortaleza,1,0,America-MG,2022-06-19
13,2022,Internacional,2,3,Botafogo,2022-06-19
13,2022,Fluminense,2,0,Avai,2022-06-19
13,2022,Sao Paulo,1,2,Palmeiras,2022-06-20
14,2022,Internacional,3,0,Coritiba,2022-06-24
14,2022,Athletico-PR,4,2,Bragantino,2022-06-25
14,2022,Flamengo,3,0,America-MG,2022-06-25
14,2022,Corinthians,0,0,Santos,2022-06-25
14,2022,Atletico-MG,3,2,Fortaleza,2022-06-25
14,2022,Botafogo,0,1,Fluminense,2022-06-26
14,2022,Avai,2,2,Palmeiras,2022-06-26
14,2022,Ceara,1,1,Atletico-GO,2022-06-26
14,2022,Goias,1,0,Cuiaba,2022-06-26
14,2022,Sao Paulo,0,0,Juventude,2022-06-26
15,2022,Juventude,1,2,Atletico-MG,2022-07-02
15,2022,Fluminense,4,0,Corinthians,2022-07-02
15,2022,Ceara,1,1,Internacional,2022-07-02
15,2022,Santos,1,2,Flamengo,2022-07-02
15,2022,Palmeiras,0,2,Athletico-PR,2022-07-02
15,2022,Avai,1,2,Cuiaba,2022-07-03
15,2022,Atletico-GO,1,2,Sao Paulo,2022-07-03
15,2022,America-MG,1,0,Goias,2022-07-03
15,2022,Coritiba,2,1,Fortaleza,2022-07-03
15,2022,Bragantino,0,1,Botafogo,2022-07-04
16,2022,Bragantino,4,0,Avai,2022-07-09
16,2022,Fluminense,2,1,Ceara,2022-07-09
16,2022,Goias,2,1,Athletico-PR,2022-07-09
16,2022,Coritiba,2,2,Juventude,2022-07-10
16,2022,Corinthians,1,0,Flamengo,2022-07-10
16,2022,Fortaleza,0,0,Palmeiras,2022-07-10
16,2022,Santos,1,0,Atletico-GO,2022-07-10
16,2022,Atletico-MG,0,0,Sao Paulo,2022-07-10
16,2022,Cuiaba,2,0,Botafogo,2022-07-10
16,2022,Internacional,1,0,America-MG,2022-07-11
17,2022,Athletico-PR,0,0,Internacional,2022-07-16
17,2022,Avai,1,0,Santos,2022-07-16
17,2022,Flamengo,2,0,Coritiba,2022-07-16
17,2022,Ceara,3,1,Corinthians,2022-07-16
17,2022,Juventude,0,0,Goias,2022-07-17
17,2022,Sao Paulo,2,2,Fluminense,2022-07-17
17,2022,Botafogo,0,1,Atletico-MG,2022-07-17
17,2022,Atletico-GO,0,1,Fortaleza,2022-07-17
17,2022,America-MG,0,3,Bragantino,2022-07-17
17,2022,Palmeiras,1,0,Cuiaba,2022-07-18
18,2022,Ceara,1,0,Avai,2022-07-19
18,2022,Goias,2,3,Fluminense,2022-07-20
18,2022,Bragantino,2,1,Fortaleza,2022-07-20
18,2022,Athletico-PR,4,1,Atletico-GO,2022-07-20
18,2022,Internacional,3,3,Sao Paulo,2022-07-20
18,2022,Flamengo,4,0,Juventude,2022-07-20
18,2022,Santos,2,0,Botafogo,2022-07-20
18,2022,Corinthians,3,1,Coritiba,2022-07-20
18,2022,Cuiaba,1,1,Atletico-MG,2022-07-21
18,2022,America-MG,0,1,Palmeiras,2022-07-21
19,2022,Sao Paulo,3,3,Goias,2022-07-23
19,2022,Botafogo,2,0,Athletico-PR,2022-07-23
19,2022,Avai,1,2,Flamengo,2022-07-24
19,2022,Palmeiras,2,1,Internacional,2022-07-24
19,2022,Fluminense,2,1,Bragantino,2022-07-24
19,2022,Juventude,1,0,Ceara,2022-07-24
19,2022,Atletico-GO,0,1,America-MG,2022-07-24
19,2022,Atletico-MG,1,2,Corinthians,2022-07-24
19,2022,Fortaleza,0,0,Santos,2022-07-24
19,2022,Coritiba,1,0,Cuiaba,2022-07-25
20,2022,Goias,1,0,Coritiba,2022-07-30
20,2022,Ceara,1,2,Palmeiras,2022-07-30
20,2022,Corinthians,1,0,Botafogo,2022-07-30
20,2022,Flamengo,4,1,Atletico-GO,2022-07-30
20,2022,Athletico-PR,1,0,Sao Paulo,2022-07-31
20,2022,Internacional,3,0,Atletico-MG,2022-07-31
20,2022,Cuiaba,0,1,Fortaleza,2022-07-31
20,2022,America-MG,3,1,Avai,2022-07-31
20,2022,Bragantino,1,0,Juventude,2022-07-31
20,2022,Santos,2,2,Fluminense,2022-08-01
21,2022,Juventude,0,1,America-MG,2022-08-06
21,2022,Botafogo,1,1,Ceara,2022-08-06
21,2022,Avai,1,1,Corinthians,2022-08-06
21,2022,Atletico-GO,2,1,Bragantino,2022-08-06
21,2022,Sao Paulo,0,2,Flamengo,2022-08-06
21,2022,Palmeiras,3,0,Goias,2022-08-07
21,2022,Fluminense,1,0,Cuiaba,2022-08-07
21,2022,Fortaleza,3,0,Internacional,2022-08-07
21,2022,Atletico-MG,2,3,Athletico-PR,2022-08-07
21,2022,Coritiba,1,2,Santos,2022-08-08
22,2022,Goias,1,1,Avai,2022-08-13
22,2022,Corinthians,0,1,Palmeiras,2022-08-13
22,2022,Cuiaba,1,0,Juventude,2022-08-13
22,2022,Botafogo,0,0,Atletico-GO,2022-08-13
22,2022,Coritiba,0,1,Atletico-MG,2022-08-14
22,2022,Flamengo,5,0,Athletico-PR,2022-08-14
22,2022,Sao Paulo,3,0,Bragantino,2022-08-14
22,2022,Ceara,0,1,Fortaleza,2022-08-14
22,2022,America-MG,1,0,Santos,2022-08-14
22,2022,Internacional,3,0,Fluminense,2022-08-14
23,2022,Atletico-MG,0,1,Goias,2022-08-20
23,2022,Fluminense,5,2,Coritiba,2022-08-20
23,2022,Juventude,2,2,Botafogo,2022-08-21
23,2022,Palmeiras,1,1,Flamengo,2022-08-21
23,2022,Atletico-GO,1,1,Cuiaba,2022-08-21
23,2022,Fortaleza,1,0,Corinthians,2022-08-21
23,2022,Bragantino,1,1,Ceara,2022-08-21
23,2022,Athletico-PR,1,1,America-MG,2022-08-21
23,2022,Santos,1,0,Sao Paulo,2022-08-21
23,2022,Avai,0,1,Internacional,2022-08-22
24,2022,Goias,2,1,Atletico-GO,2022-08-27
24,2022,Coritiba,1,0,Avai,2022-08-27
24,2022,Fluminense,1,1,Palmeiras,2022-08-27
24,2022,Ceara,0,0,Athletico-PR,2022-08-27
24,2022,Sao Paulo,0,1,Fortaleza,2022-08-28
24,2022,America-MG,1,1,Atletico-MG,2022-08-28
24,2022,Botafogo,0,1,Flamengo,2022-08-28
24,2022,Cuiaba,0,0,Santos,2022-08-28
24,2022,Internacional,4,0,Juventude,2022-08-29
24,2022,Corinthians,1,0,Bragantino,2022-08-29
25,2022,Juventude,1,1,Avai,2022-09-03
25,2022,Athletico-PR,1,0,Fluminense,2022-09-03
25,2022,Bragantino,2,2,Palmeiras,2022-09-03
25,2022,America-MG,2,0,Coritiba,2022-09-03
25,2022,Flamengo,1,1,Ceara,2022-09-04
25,2022,Fortaleza,1,3,Botafogo,2022-09-04
25,2022,Corinthians,2,2,Internacional,2022-09-04
25,2022,Atletico-GO,0,2,Atletico-MG,2022-09-04
25,2022,Cuiaba,1,1,Sao Paulo,2022-09-04
25,2022,Santos,1,2,Goias,2022-09-05
26,2022,Atletico-MG,1,1,Bragantino,2022-09-07
26,2022,Ceara,2,1,Santos,2022-09-10
26,2022,Internacional,1,0,Cuiaba,2022-09-10
26,2022,Fluminense,2,1,Fortaleza,2022-09-10
26,2022,Palmeiras,2,1,Juventude,2022-09-10
26,2022,Avai,1,1,Athletico-PR,2022-09-11
26,2022,Botafogo,0,0,America-MG,2022-09-11
26,2022,Coritiba,2,0,Atletico-GO,2022-09-11
26,2022,Sao Paulo,1,1,Corinthians,2022-09-11
26,2022,Goias,1,1,Flamengo,2022-09-11
27,2022,Avai,1,0,Atletico-MG,2022-09-17
27,2022,Botafogo,2,0,Coritiba,2022-09-17
27,2022,Bragantino,1,1,Goias,2022-09-18
27,2022,Ceara,0,2,Sao Paulo,2022-09-18
27,2022,Flamengo,1,2,Fluminense,2022-09-18
27,2022,America-MG,1,0,Corinthians,2022-09-18
27,2022,Juventude,1,1,Fortaleza,2022-09-18
27,2022,Palmeiras,1,0,Santos,2022-09-18
27,2022,Athletico-PR,2,2,Cuiaba,2022-09-18
27,2022,Atletico-GO,1,2,Internacional,2022-09-19
28,2022,Sao Paulo,4,0,Avai,2022-09-25
28,2022,Santos,2,0,Athletico-PR,2022-09-27
28,2022,Corinthians,2,1,Atletico-GO,2022-09-28
28,2022,Fluminense,4,0,Juventude,2022-09-28
28,2022,Coritiba,1,0,Ceara,2022-09-28
28,2022,Fortaleza,3,2,Flamengo,2022-09-28
28,2022,Cuiaba,2,1,America-MG,2022-09-28
28,2022,Goias,0,1,Botafogo,2022-09-28
28,2022,Atletico-MG,0,1,Palmeiras,2022-09-28
28,2022,Internacional,0,0,Bragantino,2022-09-28
29,2022,Internacional,1,0,Santos,2022-10-01
29,2022,Ceara,1,2,America-MG,2022-10-01
29,2022,Atletico-MG,2,0,Fluminense,2022-10-01
29,2022,Athletico-PR,2,0,Juventude,2022-10-01
29,2022,Goias,0,1,Fortaleza,2022-10-01
29,2022,Flamengo,4,1,Bragantino,2022-10-01
29,2022,Avai,1,2,Atletico-GO,2022-10-01
29,2022,Corinthians,2,0,Cuiaba,2022-10-01
29,2022,Botafogo,1,3,Palmeiras,2022-10-03
30,2022,Juventude,2,2,Corinthians,2022-10-04
30,2022,Ceara,1,1,Goias,2022-10-05
30,2022,Atletico-GO,3,2,Fluminense,2022-10-05
30,2022,Bragantino,2,1,Cuiaba,2022-10-05
30,2022,Athletico-PR,1,1,Fortaleza,2022-10-05
30,2022,Santos,1,2,Atletico-MG,2022-10-05
30,2022,Flamengo,0,0,Internacional,2022-10-05
30,2022,Palmeiras,4,0,Coritiba,2022-10-06
30,2022,America-MG,1,2,Sao Paulo,2022-10-06
30,2022,Avai,1,2,Botafogo,2022-10-06
31,2022,Cuiaba,1,2,Flamengo,2022-10-08
31,2022,Corinthians,2,1,Athletico-PR,2022-10-08
31,2022,Internacional,4,2,Goias,2022-10-09
31,2022,Fortaleza,2,0,Avai,2022-10-09
31,2022,Sao Paulo,0,1,Botafogo,2022-10-09
31,2022,Atletico-MG,0,0,Ceara,2022-10-09
31,2022,Fluminense,0,2,America-MG,2022-10-09
31,2022,Coritiba,2,1,Bragantino,2022-10-09
31,2022,Atletico-GO,1,1,Palmeiras,2022-10-10
31,2022,Santos,4,1,Juventude,2022-10-10
32,2022,America-MG,1,2,Fortaleza,2022-10-15
32,2022,Flamengo,1,0,Atletico-MG,2022-10-15
32,2022,Ceara,1,1,Cuiaba,2022-10-16
32,2022,Palmeiras,0,0,Sao Paulo,2022-10-16
32,2022,Juventude,1,1,Atletico-GO,2022-10-16
32,2022,Botafogo,0,1,Internacional,2022-10-16
32,2022,Athletico-PR,1,0,Coritiba,2022-10-16
32,2022,Avai,0,3,Fluminense,2022-10-16
32,2022,Bragantino,0,2,Santos,2022-10-17
29,2022,Sao Paulo,3,1,Coritiba,2022-10-20
33,2022,Bragantino,4,2,Athletico-PR,2022-10-22
33,2022,Santos,0,1,Corinthians,2022-10-22
33,2022,America-MG,1,2,Flamengo,2022-10-22
33,2022,Palmeiras,3,0,Avai,2022-10-22
33,2022,Fluminense,2,2,Botafogo,2022-10-23
33,2022,Juventude,1,2,Sao Paulo,2022-10-23
33,2022,Coritiba,1,1,Internacional,2022-10-23
33,2022,Cuiaba,1,2,Goias,2022-10-23
33,2022,Atletico-GO,1,0,Ceara,2022-10-23
33,2022,Fortaleza,0,0,Atletico-MG,2022-10-24
34,2022,Athletico-PR,1,3,Palmeiras,2022-10-25
34,2022,Flamengo,3,2,Santos,2022-10-25
34,2022,Botafogo,2,1,Bragantino,2022-10-26
34,2022,Goias,2,2,America-MG,2022-10-26
34,2022,Corinthians,0,2,Fluminense,2022-10-26
34,2022,Internacional,2,1,Ceara,2022-10-26
34,2022,Fortaleza,3,1,Coritiba,2022-10-27
34,2022,Sao Paulo,2,1,Atletico-GO,2022-10-27
34,2022,Atletico-MG,1,0,Juventude,2022-10-27
34,2022,Cuiaba,1,0,Avai,2022-10-27
32,2022,Goias,0,0,Corinthians,2022-10-29
35,2022,Ceara,0,1,Fluminense,2022-10-31
35,2022,Botafogo,0,2,Cuiaba,2022-11-01
35,2022,Sao Paulo,2,2,Atletico-MG,2022-11-01
35,2022,Athletico-PR,3,2,Goias,2022-11-02
35,2022,America-MG,1,0,Internacional,2022-11-02
35,2022,Avai,1,2,Bragantino,2022-11-02
35,2022,Juventude,0,1,Coritiba,2022-11-02
35,2022,Atletico-GO,2,3,Santos,2022-11-02
35,2022,Flamengo,1,2,Corinthians,2022-11-02
